iter	Logloss
161	0.02841788404
162	0.02826196661
163	0.02793807018
164	0.02779400739
165	0.02758150794
166	0.02740079472
167	0.02713447278
168	0.02688059471
169	0.02658260783
170	0.02638566125
171	0.02623194372
172	0.02610448998
173	0.02600211771
174	0.02586526633
175	0.02563451948
176	0.02544319889
177	0.0253306792
178	0.02520361171
179	0.02491224074
180	0.02461286949
181	0.02450690625
182	0.02429323259
183	0.02406560964
184	0.0238559312
185	0.02371433271
186	0.0236198581
187	0.02346300262
188	0.02321717382
189	0.02298290611
190	0.02267966224
191	0.02240679566
192	0.02223152182
193	0.02208511955
194	0.02175341444
195	0.02156873796
196	0.02138066741
197	0.02127394949
198	0.02113712288
199	0.02096795305
200	0.02084516281
201	0.02062977874
202	0.02047722693
203	0.02028798764
204	0.02021262298
205	0.01993469868
206	0.01976861491
207	0.01966202479
208	0.01946394446
209	0.01928001071
210	0.01910149617
211	0.01897874455
212	0.01888937469
213	0.01879799928
214	0.01871307752
215	0.01855178458
216	0.01848549926
217	0.01837372607
218	0.01826108331
219	0.01820372349
220	0.01811314973
221	0.01799006104
222	0.01795454899
223	0.01780584051
224	0.01773370771
225	0.01760724438
226	0.01752613381
227	0.01738242522
228	0.01728463372
229	0.01722761024
230	0.01712566564
231	0.0170515477
232	0.01685850194
233	0.01678091015
234	0.01672889243
235	0.01657988307
236	0.01643042034
237	0.01634894691
238	0.01626516284
239	0.016178323
240	0.01604069303
241	0.01593835618
242	0.01582660383
243	0.01577736582
244	0.01569713161
245	0.01561428266
246	0.01552256245
247	0.01546213242
248	0.01539398402
249	0.01532742677
250	0.0152618387
251	0.0152020334
252	0.01513919501
253	0.01505717298
254	0.01495337199
255	0.01487672271
256	0.01470477845
257	0.01462333768
258	0.01452634683
259	0.01448031013
260	0.01437566576
261	0.01433290909
262	0.01419793527
263	0.01413130075
264	0.01406346763
265	0.01400748662
266	0.01394469437
267	0.01383960224
268	0.0137264861
269	0.01366852107
270	0.01356597473
271	0.01351429146
272	0.01336553132
273	0.01329952512
274	0.01323411537
275	0.01317355771
276	0.01306247593
277	0.01296459984
278	0.0129254347
279	0.01287903819
280	0.01281134614
281	0.01276524666
282	0.01272543371
283	0.01262748639
284	0.01249544286
285	0.01237501309
286	0.01231739578
287	0.0122739899
288	0.01215249511
289	0.01205838025
290	0.01200171605
291	0.01195187333
292	0.01188704191
293	0.01184175013
294	0.01180464719
295	0.01175700766
296	0.01170710902
297	0.01167191996
298	0.0115987707
299	0.01152970953
300	0.01146931552
301	0.01138545501
302	0.01133031502
303	0.01125270251
304	0.01117823492
305	0.01115939777
306	0.01111163809
307	0.0110636218
308	0.01096320916
309	0.01092168453
310	0.01088097759
311	0.01081197805
312	0.01075650737
313	0.01072330959
314	0.01069280751
315	0.01067369388
316	0.01063424087
317	0.01057819483
318	0.01053638697
319	0.01049607473
320	0.01045940349
321	0.01036543286
322	0.01033038128
323	0.01028839312
324	0.01021519868
325	0.010190756
326	0.01014991543
327	0.01012702138
328	0.01008277145
329	0.01001001983
330	0.009977908822
331	0.009941018237
332	0.009876396185
333	0.009789119968
334	0.009759628393
335	0.009703068702
336	0.009628236091
337	0.009593215421
338	0.009521537877
339	0.009503284616
340	0.009452604457
341	0.00942498017
342	0.009378369611
343	0.009348831671
344	0.009325032676
345	0.009267020145
346	0.009194464496
347	0.009167699925
348	0.009133019796
349	0.00904312949
350	0.008983090083
351	0.008944066582
352	0.00890620354
353	0.008873724585
354	0.008817675532
355	0.008797671444
356	0.008753826857
357	0.008703319333
358	0.00860812458
359	0.008602338787
360	0.008568288559
361	0.008547781847
362	0.008512813147
363	0.008464390992
364	0.008434423631
365	0.008388368106
366	0.008342054306
367	0.008286425128
368	0.0082711476
369	0.008241988686
370	0.008212150046
371	0.008135326768
372	0.008074917836
373	0.008052634991
374	0.008018891856
375	0.007986213165
376	0.007963691092
377	0.007947105644
378	0.007929640821
379	0.007884038183
380	0.007820566783
381	0.007783622696
382	0.007754201699
383	0.007700452243
384	0.007674464158
385	0.007641797902
386	0.007589256279
387	0.007559562165
388	0.007516076376
389	0.007503579267
390	0.007451825382
391	0.007403634138
392	0.007378955242
393	0.007329109407
394	0.007287504434
395	0.007271436848
396	0.007230860462
397	0.007220243074
398	0.007207069085
399	0.007178963407
400	0.007138965609
401	0.007065203967
402	0.007033394581
403	0.007004146262
404	0.006980050071
405	0.006939951617
406	0.00691568568
407	0.006904949817
408	0.006890457487
409	0.006871740085
410	0.006832214965
411	0.00680509755
412	0.006761999501
413	0.006735948544
414	0.006712996262
415	0.006687446924
416	0.006659647462
417	0.006623621235
418	0.00658572934
419	0.006558294632
420	0.006496951552
421	0.006480639001
422	0.006453227191
423	0.006431160414
424	0.006408855241
425	0.00638296501
426	0.006364088371
427	0.006336012728
428	0.006313084133
429	0.00628795721
430	0.006263780108
431	0.006229591702
432	0.006212410503
433	0.006196242304
434	0.00615973635
435	0.006155333783
436	0.006105787246
437	0.006081251826
438	0.006061217704
439	0.006027627852
440	0.005996105592
441	0.005973215395
442	0.005941028908
443	0.005941032455
444	0.005922616103
445	0.005892810343
446	0.005879250016
447	0.005862493859
448	0.005845298212
449	0.005804509918
450	0.005783757891
451	0.005771723302
452	0.005771718661
453	0.005750613352
454	0.005721980881
455	0.00569703732
456	0.005671898925
457	0.005644258832
458	0.005618347017
459	0.005618343602
460	0.005606158882
461	0.005587659562
462	0.005570935761
463	0.005554804558
464	0.005537288816
465	0.005481086873
466	0.005446410072
467	0.005421779513
468	0.005413549464
469	0.005390135844
470	0.005371262707
471	0.005344134697
472	0.005324925178
473	0.005310202595
474	0.005277890671
475	0.005264025529
476	0.005226487661
477	0.005201120414
478	0.00518445734
479	0.005136254799
480	0.005118729687
481	0.005111014741
482	0.005097818598
483	0.005080367391
484	0.00505831156
485	0.005036947408
486	0.005018960389
487	0.005002113689
488	0.004985028462
489	0.004971234379
490	0.004926652578
491	0.004914896754
492	0.004903382872
493	0.004888764361
494	0.004867786679
495	0.004862119755
496	0.004835256236
497	0.004815142867
498	0.004794134142
499	0.004774830403
500	0.004755152847
501	0.004746111943
502	0.004725517621
503	0.004695935153
504	0.004686289698
505	0.004669865458
506	0.004657970842
507	0.004645355432
508	0.004631219888
509	0.004618508244
510	0.004611126834
511	0.004595021857
512	0.004578193941
513	0.004546474922
514	0.004513118869
515	0.004502851787
516	0.004497244014
517	0.004482955975
518	0.004470762455
519	0.004444928397
520	0.004435288152
521	0.004417551351
522	0.004392378675
523	0.004375064814
524	0.004362441305
525	0.004344771929
526	0.004328112357
527	0.004313879352
528	0.004301992223
529	0.00428450691
530	0.004255130221
531	0.004238698888
532	0.004217432327
533	0.00420746971
534	0.00419531682
535	0.004179995466
536	0.004152797403
537	0.004143741087
538	0.004136611822
539	0.004121102902
540	0.004109520545
541	0.004082903347
542	0.004082893671
543	0.004073996987
544	0.004067153491
545	0.004067120961
546	0.004067124857
547	0.004050194883
548	0.004038499873
549	0.004029159845
550	0.004013637791
551	0.00399930216
552	0.003991308362
553	0.003979054685
554	0.003963699048
555	0.003950207416
556	0.003935364387
557	0.003918889534
558	0.003907510678
559	0.003900680931
560	0.003891766164
561	0.003884839482
562	0.00387256006
563	0.003855315727
564	0.003841751284
565	0.003833658055
566	0.00382439097
567	0.003813944072
568	0.003813927873
569	0.003805402115
570	0.003805399269
571	0.003795637089
572	0.003795633981
573	0.003784352147
574	0.003763817108
575	0.003755025984
576	0.003755028085
577	0.003745339372
578	0.003739847317
579	0.003716268374
580	0.003706555975
581	0.003692585403
582	0.003689282263
583	0.003675941462
584	0.003666486154
585	0.003656435578
586	0.003653732085
587	0.003643942497
588	0.003643937593
589	0.003637389981
590	0.003634956189
591	0.003613194797
592	0.003605422014
593	0.00359537332
594	0.003587934818
595	0.003587933548
596	0.003580178059
597	0.003570739565
598	0.003559029099
599	0.003537345946
600	0.003524971648
601	0.003516224394
602	0.003509102528
603	0.003500856148
604	0.003500849887
605	0.003489941126
606	0.003479169273
607	0.003470336643
608	0.003462013206
609	0.003453836484
610	0.003433572503
611	0.003429012449
612	0.00342346711
613	0.003403224057
614	0.003393243182
615	0.003388814696
616	0.003384200614
617	0.003372944131
618	0.003363174377
619	0.003358331969
620	0.003350704895
621	0.003318844764
622	0.003309373126
623	0.003298244401
624	0.003289653495
625	0.003284125144
626	0.003283797693
627	0.003277837557
628	0.003277837557
629	0.003269157159
630	0.003263795664
631	0.003255535142
632	0.003232502563
633	0.00321445797
634	0.003203848507
635	0.003196932245
636	0.003191314577
637	0.003181605286
638	0.003175769493
639	0.00315981399
640	0.003155732788
641	0.003145963164
642	0.003138728777
643	0.00313009908
644	0.003130098948
645	0.003123825941
646	0.003116935992
647	0.003116930125
648	0.003109253883
649	0.003109261151
650	0.003104190417
651	0.003095476
652	0.003084693683
653	0.003076579264
654	0.00306973104
655	0.003061826909
656	0.003052406628
657	0.003032318303
658	0.003025216315
659	0.003010124425
660	0.002998815534
661	0.002990904967
662	0.002974293425
663	0.002958100926
664	0.002947912347
665	0.002937784537
666	0.002932220678
667	0.002927152133
668	0.002921502941
669	0.002913079373
670	0.002913086115
671	0.002907452948
672	0.002903877436
673	0.002895795328
674	0.002888865931
675	0.002883119235
676	0.002883117046
677	0.002876997848
678	0.002869900325
679	0.002866229673
680	0.00285685891
681	0.002848739325
682	0.002848747556
683	0.00284097902
684	0.002833578258
685	0.002826830384
686	0.002821109389
687	0.002815074253
688	0.002809450719
689	0.002804376831
690	0.00279611828
691	0.002789672419
692	0.002786376371
693	0.002780217943
694	0.002780207961
695	0.002770739694
696	0.002757634925
697	0.002753683188
698	0.002747332685
699	0.00274042518
700	0.002740428507
701	0.002731548635
702	0.002726946769
703	0.002726943267
704	0.002714257498
705	0.002703425751
706	0.0027033997
707	0.002703391031
708	0.002703390418
709	0.002698277477
710	0.002692537393
711	0.002687583645
712	0.002675408558
713	0.002666180351
714	0.002661916269
715	0.00265185606
716	0.002651850149
717	0.002646717943
718	0.002640977158
719	0.002630719971
720	0.00263073188
721	0.00262459206
722	0.002618931485
723	0.002613956985
724	0.002608701049
725	0.00260280072
726	0.002595161956
727	0.002580355661
728	0.002576965043
729	0.002576011938
730	0.002569727065
731	0.002561616674
732	0.002561612821
733	0.002561612821
734	0.002557395455
735	0.002550368072
736	0.00254111272
737	0.002536645398
738	0.002519950844
739	0.002512786903
740	0.002512742376
741	0.002512716282
742	0.002512701395
743	0.002504303746
744	0.002504303746
745	0.002495998041
746	0.002487564096
747	0.002479501734
748	0.002474274958
749	0.002474272375
750	0.002470446601
751	0.002468696563
752	0.002468675941
753	0.002463267161
754	0.002454318287
755	0.002446649051
756	0.002438416331
757	0.002431026121
758	0.002428668599
759	0.002428668599
760	0.00242304826
761	0.002423043751
762	0.002414828982
763	0.002414829463
764	0.002410484164
765	0.002403519609
766	0.002403519609
767	0.002395925416
768	0.002390263002
769	0.002390273773
770	0.002390255997
771	0.002386360696
772	0.00238635264
773	0.00238635264
774	0.002386369496
775	0.002382231901
776	0.002373885609
777	0.00237387497
778	0.002373865601
779	0.002373862186
780	0.002370611365
781	0.002370606681
782	0.00236732136
783	0.002367342113
784	0.002363157408
785	0.002363153292
786	0.002363142697
787	0.002363148476
788	0.002363136743
789	0.002358624719
790	0.002358624719
791	0.002352318437
792	0.002352309855
793	0.00235229961
794	0.002352290591
795	0.002345055503
796	0.002339969795
797	0.002339957098
798	0.002335210005
799	0.002335210005
800	0.002335192842
801	0.002335196914
802	0.002335193893
803	0.002335193893
804	0.002335192623
805	0.002335191047
806	0.00233517314
807	0.002329374167
808	0.002329374167
809	0.002329374167
810	0.00232934711
811	0.00232934711
812	0.00232934711
813	0.00232934711
814	0.0023293588
815	0.00232934549
816	0.002329349912
817	0.002322475287
818	0.002322473886
819	0.002322471916
820	0.002317435988
821	0.002317429377
822	0.00231741147
823	0.002317412696
824	0.002317423773
825	0.0023173933
826	0.002317411864
827	0.002317407048
828	0.002317398948
829	0.00231049153
830	0.002310491574
831	0.002303390154
832	0.002303387615
833	0.002303383149
834	0.002303373999
835	0.002303371503
836	0.002303365899
837	0.002303373561
838	0.002303379077
839	0.002303368482
840	0.002303361039
841	0.002303358937
842	0.002293193081
843	0.002293175218
844	0.002293183668
845	0.002283705549
846	0.002283705549
847	0.002283705549
848	0.002283713912
849	0.00228370301
850	0.00228370301
851	0.002277163979
852	0.00227716503
853	0.002277158375
854	0.002277150669
855	0.002277156974
856	0.00227200835
857	0.00227200835
858	0.00227204412
859	0.002267009944
860	0.002266979866
861	0.002266983237
862	0.002266962922
863	0.002266967738
864	0.002266945102
865	0.00226693223
866	0.002266927239
867	0.002266922335
868	0.002266910776
869	0.002266909332
870	0.002266922904
871	0.002266922904
872	0.002263967092
873	0.002263955796
874	0.002263969237
875	0.002263951374
876	0.002263950148
877	0.002263934693
878	0.002256028198
879	0.002256012961
880	0.002250426291
881	0.002246922758
882	0.002246918204
883	0.002246919299
884	0.002246908047
885	0.002246891322
886	0.002246893467
887	0.002246899684
888	0.002246900209
889	0.002246910586
890	0.002246880113
891	0.002246879632
892	0.002246877793
893	0.002246883572
894	0.002246899378
895	0.002246877399
896	0.002246868117
897	0.002246872232
898	0.002246886374
899	0.00224687591
900	0.002246870656
901	0.002246866453
902	0.002246865928
903	0.0022468619
904	0.002246861856
905	0.002246863126
906	0.002246853712
907	0.002244769
908	0.002244769
909	0.002244769
910	0.002242513097
911	0.002242515287
912	0.002242501626
913	0.002242501626
914	0.002242501626
915	0.002242501626
916	0.002237178747
917	0.002237148012
918	0.002237157731
919	0.002237151033
920	0.002233810633
921	0.002233800563
922	0.002230635645
923	0.002230632886
924	0.002230620977
925	0.002230636564
926	0.002230636564
927	0.002230632536
928	0.002230633324
929	0.002230616687
930	0.002230613534
931	0.002230613534
932	0.002230631836
933	0.002230611301
934	0.002230616205
935	0.002230608193
936	0.002230620102
937	0.002230599655
938	0.002230623035
939	0.002230616949
940	0.002230630653
941	0.002228763497
942	0.002228759513
943	0.002228750757
944	0.002228747779
945	0.002228737709
946	0.002228737534
947	0.002228711965
948	0.00222871897
949	0.002228714986
950	0.002228704391
951	0.00222867475
952	0.002228683857
953	0.00222867834
954	0.002222916058
955	0.002222907652
956	0.002222916277
957	0.002222891014
958	0.002222906557
959	0.002222889
960	0.002222879149
961	0.00222287661
962	0.002222860629
963	0.00222287985
964	0.002222874464
965	0.002222857301
966	0.002222855419
967	0.002222853755
968	0.002222853624
969	0.002222848851
970	0.00222284154
971	0.002222843816
972	0.002222847844
973	0.002222840489
974	0.002222830112
975	0.002222823414
976	0.002222823414
977	0.002222823414
978	0.002222848589
979	0.002222860322
980	0.002222827967
981	0.002222824727
982	0.002222824158
983	0.002222839832
984	0.002222833396
985	0.00222281562
986	0.002222813563
987	0.002222807564
988	0.002222817722
989	0.002222800603
990	0.002222785804
991	0.002222790358
992	0.002222776304
993	0.002222776304
994	0.002222775297
995	0.00222278309
996	0.002222759579
997	0.00222276689
998	0.002222757477
999	0.002222758878
