PART_FACT_SERIAL,PassOrFail,Injection_Time,Filling_Time,Plasticizing_Time,Cycle_Time,Clamp_Close_Time,Cushion_Position,Switch_Over_Position,Plasticizing_Position,Clamp_Open_Position,Max_Injection_Speed,Max_Screw_RPM,Average_Screw_RPM,Max_Injection_Pressure,Max_Switch_Over_Pressure,Max_Back_Pressure,Average_Back_Pressure,Barrel_Temperature_1,Barrel_Temperature_2,Barrel_Temperature_3,Barrel_Temperature_4,Barrel_Temperature_5,Barrel_Temperature_6,Barrel_Temperature_7,Hopper_Temperature,Mold_Temperature_1,Mold_Temperature_2,Mold_Temperature_3,Mold_Temperature_4,Mold_Temperature_5,Mold_Temperature_6,Mold_Temperature_7,Mold_Temperature_8,Mold_Temperature_9,Mold_Temperature_10,Mold_Temperature_11,Mold_Temperature_12,Part_CN7 W/S SIDE MLD'G LH,Part_CN7 W/S SIDE MLD'G RH,"Part_RG3 MOLD'G W/SHLD, LH","Part_RG3 MOLD'G W/SHLD, RH"
10,1,1.059999942779541,0.9399999976158142,12.9399995803833,61.77999877929688,6.800000190734863,654.25,0.0,53.58000183105469,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.60000610351562,116.1999969482422,56.29999923706055,61.20000076293945,285.8999938964844,285.0,285.0,276.20001220703125,264.20001220703125,235.0,0.0,66.0,0.0,0.0,22.100000381469727,23.200000762939453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
10,1,1.059999942779541,0.9300000071525574,12.920000076293944,61.77999877929688,6.800000190734863,654.260009765625,0.0,53.58000183105469,4.630000114440918,128.3000030517578,30.899999618530277,290.5,142.5,116.1999969482422,56.09999847412109,60.900001525878906,285.79998779296875,284.79998779296875,285.1000061035156,275.79998779296875,265.0,235.1999969482422,0.0,66.0,0.0,0.0,22.100000381469727,23.299999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9300000071525574,12.920000076293944,61.77999877929688,6.800000190734863,654.260009765625,0.0,53.58000183105469,4.630000114440918,128.3000030517578,30.899999618530277,290.5,142.5,116.1999969482422,56.09999847412109,60.900001525878906,285.79998779296875,284.79998779296875,285.1000061035156,275.79998779296875,265.0,235.1999969482422,0.0,66.0,0.0,0.0,22.100000381469727,23.299999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,1,1.059999942779541,0.9300000071525574,12.920000076293944,61.7599983215332,6.800000190734863,654.260009765625,0.0,53.59000015258789,4.630000114440918,128.3000030517578,30.899999618530277,290.5,142.5,116.0,55.900001525878906,60.70000076293945,285.79998779296875,285.5,284.6000061035156,275.29998779296875,265.0,234.8000030517578,0.0,65.30000305175781,0.0,0.0,22.100000381469727,23.299999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9300000071525574,12.920000076293944,61.7599983215332,6.800000190734863,654.260009765625,0.0,53.59000015258789,4.630000114440918,128.3000030517578,30.899999618530277,290.5,142.5,116.0,55.900001525878906,60.70000076293945,285.79998779296875,285.5,284.6000061035156,275.29998779296875,265.0,234.8000030517578,0.0,65.30000305175781,0.0,0.0,22.100000381469727,23.299999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
9,1,1.059999942779541,0.9300000071525574,12.93000030517578,61.7400016784668,6.800000190734863,654.260009765625,0.0,53.59000015258789,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.60000610351562,116.0,55.70000076293945,60.5,285.29998779296875,285.3999938964844,285.0,274.6000061035156,265.70001220703125,234.6000061035156,0.0,65.9000015258789,0.0,0.0,22.100000381469727,23.299999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,1,1.059999942779541,0.9300000071525574,12.93000030517578,61.7400016784668,6.800000190734863,654.260009765625,0.0,53.59000015258789,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.60000610351562,116.0,55.70000076293945,60.5,285.29998779296875,285.3999938964844,285.0,274.6000061035156,265.70001220703125,234.6000061035156,0.0,65.9000015258789,0.0,0.0,22.100000381469727,23.299999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
10,1,1.059999942779541,0.9300000071525574,12.970000267028809,61.7599983215332,6.800000190734863,654.260009765625,0.0,53.58000183105469,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.60000610351562,116.0999984741211,55.79999923706055,60.70000076293945,285.8999938964844,284.70001220703125,284.79998779296875,274.70001220703125,264.70001220703125,235.0,0.0,66.80000305175781,0.0,0.0,22.100000381469727,23.299999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9300000071525574,12.970000267028809,61.7599983215332,6.800000190734863,654.260009765625,0.0,53.58000183105469,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.60000610351562,116.0999984741211,55.79999923706055,60.70000076293945,285.8999938964844,284.70001220703125,284.79998779296875,274.70001220703125,264.70001220703125,235.0,0.0,66.80000305175781,0.0,0.0,22.100000381469727,23.299999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
9,1,1.059999942779541,0.9300000071525574,12.90999984741211,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.58000183105469,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.60000610351562,115.9000015258789,56.09999847412109,61.0,286.3999938964844,285.20001220703125,285.29998779296875,276.20001220703125,265.5,235.0,0.0,66.30000305175781,0.0,0.0,22.399999618530277,23.299999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,1,1.059999942779541,0.9300000071525574,12.90999984741211,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.58000183105469,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.60000610351562,115.9000015258789,56.09999847412109,61.0,286.3999938964844,285.20001220703125,285.29998779296875,276.20001220703125,265.5,235.0,0.0,66.30000305175781,0.0,0.0,22.399999618530277,23.299999237060547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9300000071525574,12.970000267028809,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.56999969482422,4.630000114440918,128.39999389648438,30.799999237060547,290.5,142.39999389648438,115.8000030517578,55.79999923706055,60.59999847412109,285.29998779296875,284.8999938964844,284.5,275.70001220703125,265.1000061035156,235.0,0.0,66.30000305175781,0.0,0.0,22.299999237060547,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,1,1.059999942779541,0.9300000071525574,12.970000267028809,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.56999969482422,4.630000114440918,128.39999389648438,30.799999237060547,290.5,142.39999389648438,115.8000030517578,55.79999923706055,60.59999847412109,285.29998779296875,284.8999938964844,284.5,275.70001220703125,265.1000061035156,235.0,0.0,66.30000305175781,0.0,0.0,22.299999237060547,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
10,1,1.059999942779541,0.9300000071525574,12.949999809265137,61.77999877929688,6.809999942779541,654.280029296875,0.0,53.56999969482422,4.630000114440918,128.39999389648438,30.899999618530277,290.6000061035156,142.3000030517578,115.8000030517578,55.5,60.0,285.3999938964844,285.70001220703125,285.1000061035156,275.20001220703125,265.0,235.0,0.0,66.9000015258789,0.0,0.0,22.399999618530277,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9300000071525574,12.949999809265137,61.77999877929688,6.809999942779541,654.280029296875,0.0,53.56999969482422,4.630000114440918,128.39999389648438,30.899999618530277,290.6000061035156,142.3000030517578,115.8000030517578,55.5,60.0,285.3999938964844,285.70001220703125,285.1000061035156,275.20001220703125,265.0,235.0,0.0,66.9000015258789,0.0,0.0,22.399999618530277,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
9,1,1.059999942779541,0.9300000071525574,12.890000343322754,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.56999969482422,4.630000114440918,128.3000030517578,30.700000762939453,290.5,142.5,115.9000015258789,55.400001525878906,60.20000076293945,286.6000061035156,285.3999938964844,285.0,274.70001220703125,264.8999938964844,234.6999969482422,0.0,66.19999694824219,0.0,0.0,22.399999618530277,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,1,1.059999942779541,0.9300000071525574,12.890000343322754,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.56999969482422,4.630000114440918,128.3000030517578,30.700000762939453,290.5,142.5,115.9000015258789,55.400001525878906,60.20000076293945,286.6000061035156,285.3999938964844,285.0,274.70001220703125,264.8999938964844,234.6999969482422,0.0,66.19999694824219,0.0,0.0,22.399999618530277,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
10,1,1.059999942779541,0.9300000071525574,12.970000267028809,61.7599983215332,6.809999942779541,654.260009765625,0.0,53.58000183105469,4.630000114440918,128.3000030517578,30.799999237060547,290.3999938964844,142.60000610351562,115.9000015258789,55.59999847412109,60.5,286.6000061035156,285.0,285.20001220703125,274.6000061035156,264.70001220703125,235.0,0.0,66.30000305175781,0.0,0.0,22.399999618530277,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9300000071525574,12.970000267028809,61.7599983215332,6.809999942779541,654.260009765625,0.0,53.58000183105469,4.630000114440918,128.3000030517578,30.799999237060547,290.3999938964844,142.60000610351562,115.9000015258789,55.59999847412109,60.5,286.6000061035156,285.0,285.20001220703125,274.6000061035156,264.70001220703125,235.0,0.0,66.30000305175781,0.0,0.0,22.399999618530277,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,1,1.059999942779541,0.9399999976158142,13.0,61.77999877929688,6.809999942779541,654.25,0.0,53.56999969482422,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.60000610351562,116.0,55.70000076293945,60.29999923706055,286.20001220703125,285.6000061035156,284.8999938964844,274.5,266.0,234.8999938964844,0.0,66.30000305175781,0.0,0.0,22.299999237060547,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9399999976158142,13.0,61.77999877929688,6.809999942779541,654.25,0.0,53.56999969482422,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.60000610351562,116.0,55.70000076293945,60.29999923706055,286.20001220703125,285.6000061035156,284.8999938964844,274.5,266.0,234.8999938964844,0.0,66.30000305175781,0.0,0.0,22.299999237060547,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,0,1.059999942779541,0.9399999976158142,12.93000030517578,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.560001373291016,4.630000114440918,128.3000030517578,30.899999618530277,290.6000061035156,142.5,116.1999969482422,55.900001525878906,60.5,285.70001220703125,285.20001220703125,285.0,275.6000061035156,265.1000061035156,235.1000061035156,0.0,66.19999694824219,0.0,0.0,22.299999237060547,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9399999976158142,12.93000030517578,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.560001373291016,4.630000114440918,128.3000030517578,30.899999618530277,290.6000061035156,142.5,116.1999969482422,55.900001525878906,60.5,285.70001220703125,285.20001220703125,285.0,275.6000061035156,265.1000061035156,235.1000061035156,0.0,66.19999694824219,0.0,0.0,22.299999237060547,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
9,1,1.059999942779541,0.9399999976158142,12.899999618530272,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.56999969482422,4.630000114440918,128.1999969482422,30.799999237060547,290.5,142.6999969482422,116.1999969482422,56.0,60.79999923706055,285.70001220703125,285.3999938964844,285.0,275.79998779296875,265.5,234.8000030517578,0.0,66.9000015258789,0.0,0.0,22.299999237060547,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,1,1.059999942779541,0.9399999976158142,12.899999618530272,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.56999969482422,4.630000114440918,128.1999969482422,30.799999237060547,290.5,142.6999969482422,116.1999969482422,56.0,60.79999923706055,285.70001220703125,285.3999938964844,285.0,275.79998779296875,265.5,234.8000030517578,0.0,66.9000015258789,0.0,0.0,22.299999237060547,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
10,0,1.059999942779541,0.9399999976158142,12.989999771118164,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.56999969482422,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.6999969482422,116.3000030517578,56.0,60.79999923706055,286.29998779296875,285.79998779296875,285.0,275.79998779296875,264.8999938964844,235.0,0.0,66.19999694824219,0.0,0.0,22.200000762939453,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9399999976158142,12.989999771118164,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.56999969482422,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.6999969482422,116.3000030517578,56.0,60.79999923706055,286.29998779296875,285.79998779296875,285.0,275.79998779296875,264.8999938964844,235.0,0.0,66.19999694824219,0.0,0.0,22.200000762939453,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
9,1,1.059999942779541,0.9300000071525574,12.9399995803833,61.7599983215332,6.809999942779541,654.260009765625,0.0,53.56999969482422,4.630000114440918,128.3000030517578,30.899999618530277,290.5,142.60000610351562,116.0999984741211,56.0,60.79999923706055,285.79998779296875,284.8999938964844,284.3999938964844,275.70001220703125,264.6000061035156,234.8999938964844,0.0,65.69999694824219,0.0,0.0,22.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,1,1.059999942779541,0.9300000071525574,12.9399995803833,61.7599983215332,6.809999942779541,654.260009765625,0.0,53.56999969482422,4.630000114440918,128.3000030517578,30.899999618530277,290.5,142.60000610351562,116.0999984741211,56.0,60.79999923706055,285.79998779296875,284.8999938964844,284.3999938964844,275.70001220703125,264.6000061035156,234.8999938964844,0.0,65.69999694824219,0.0,0.0,22.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
10,1,1.059999942779541,0.9300000071525574,12.90999984741211,61.7400016784668,6.809999942779541,654.27001953125,0.0,53.560001373291016,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.5,116.0,55.900001525878906,60.70000076293945,285.5,285.20001220703125,284.5,275.29998779296875,264.8999938964844,235.0,0.0,66.30000305175781,0.0,0.0,22.299999237060547,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9300000071525574,12.90999984741211,61.7400016784668,6.809999942779541,654.27001953125,0.0,53.560001373291016,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.5,116.0,55.900001525878906,60.70000076293945,285.5,285.20001220703125,284.5,275.29998779296875,264.8999938964844,235.0,0.0,66.30000305175781,0.0,0.0,22.299999237060547,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,0,1.059999942779541,0.9300000071525574,13.0,61.7599983215332,6.809999942779541,654.27001953125,0.0,53.56999969482422,4.630000114440918,128.39999389648438,30.899999618530277,290.3999938964844,142.39999389648438,116.0,55.70000076293945,60.59999847412109,286.1000061035156,284.70001220703125,285.0,274.8999938964844,265.20001220703125,235.3000030517578,0.0,66.19999694824219,0.0,0.0,22.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9300000071525574,13.0,61.7599983215332,6.809999942779541,654.27001953125,0.0,53.56999969482422,4.630000114440918,128.39999389648438,30.899999618530277,290.3999938964844,142.39999389648438,116.0,55.70000076293945,60.59999847412109,286.1000061035156,284.70001220703125,285.0,274.8999938964844,265.20001220703125,235.3000030517578,0.0,66.19999694824219,0.0,0.0,22.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,1,1.059999942779541,0.9300000071525574,12.90999984741211,61.7400016784668,6.809999942779541,654.260009765625,0.0,53.560001373291016,4.630000114440918,128.3000030517578,30.899999618530277,290.6000061035156,142.60000610351562,116.1999969482422,55.59999847412109,60.0,285.79998779296875,285.3999938964844,284.79998779296875,274.3999938964844,265.3999938964844,235.0,0.0,64.9000015258789,0.0,0.0,22.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9300000071525574,12.90999984741211,61.7400016784668,6.809999942779541,654.260009765625,0.0,53.560001373291016,4.630000114440918,128.3000030517578,30.899999618530277,290.6000061035156,142.60000610351562,116.1999969482422,55.59999847412109,60.0,285.79998779296875,285.3999938964844,284.79998779296875,274.3999938964844,265.3999938964844,235.0,0.0,64.9000015258789,0.0,0.0,22.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,1,1.059999942779541,0.9399999976158142,12.970000267028809,61.77999877929688,6.809999942779541,654.25,0.0,53.58000183105469,4.630000114440918,128.3000030517578,30.799999237060547,290.6000061035156,142.6999969482422,116.1999969482422,55.79999923706055,60.5,287.1000061035156,285.6000061035156,285.70001220703125,274.5,264.29998779296875,235.0,0.0,67.69999694824219,0.0,0.0,22.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9399999976158142,12.970000267028809,61.77999877929688,6.809999942779541,654.25,0.0,53.58000183105469,4.630000114440918,128.3000030517578,30.799999237060547,290.6000061035156,142.6999969482422,116.1999969482422,55.79999923706055,60.5,287.1000061035156,285.6000061035156,285.70001220703125,274.5,264.29998779296875,235.0,0.0,67.69999694824219,0.0,0.0,22.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,1,1.059999942779541,0.9399999976158142,13.0,61.77999877929688,6.809999942779541,654.25,0.0,53.560001373291016,4.630000114440918,128.1999969482422,30.799999237060547,290.5,142.6999969482422,116.1999969482422,56.09999847412109,61.0,286.20001220703125,285.0,285.0,275.20001220703125,265.3999938964844,235.1000061035156,0.0,66.0999984741211,0.0,0.0,22.399999618530277,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9399999976158142,13.0,61.77999877929688,6.809999942779541,654.25,0.0,53.560001373291016,4.630000114440918,128.1999969482422,30.799999237060547,290.5,142.6999969482422,116.1999969482422,56.09999847412109,61.0,286.20001220703125,285.0,285.0,275.20001220703125,265.3999938964844,235.1000061035156,0.0,66.0999984741211,0.0,0.0,22.399999618530277,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,1,1.059999942779541,0.9399999976158142,12.890000343322754,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.560001373291016,4.630000114440918,128.3000030517578,30.899999618530277,290.6000061035156,142.5,116.1999969482422,56.09999847412109,60.79999923706055,286.0,285.70001220703125,285.6000061035156,276.0,264.3999938964844,235.1999969482422,0.0,66.0999984741211,0.0,0.0,22.399999618530277,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9399999976158142,12.890000343322754,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.560001373291016,4.630000114440918,128.3000030517578,30.899999618530277,290.6000061035156,142.5,116.1999969482422,56.09999847412109,60.79999923706055,286.0,285.70001220703125,285.6000061035156,276.0,264.3999938964844,235.1999969482422,0.0,66.0999984741211,0.0,0.0,22.399999618530277,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
9,1,1.059999942779541,0.9399999976158142,12.850000381469728,61.7599983215332,6.809999942779541,654.25,0.0,53.56999969482422,4.630000114440918,128.1999969482422,30.700000762939453,290.6000061035156,142.6999969482422,116.4000015258789,56.09999847412109,60.900001525878906,286.5,285.0,285.3999938964844,276.5,265.0,235.1000061035156,0.0,66.30000305175781,0.0,0.0,22.399999618530277,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,1,1.059999942779541,0.9399999976158142,12.850000381469728,61.7599983215332,6.809999942779541,654.25,0.0,53.56999969482422,4.630000114440918,128.1999969482422,30.700000762939453,290.6000061035156,142.6999969482422,116.4000015258789,56.09999847412109,60.900001525878906,286.5,285.0,285.3999938964844,276.5,265.0,235.1000061035156,0.0,66.30000305175781,0.0,0.0,22.399999618530277,23.399999618530277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
10,0,1.059999942779541,0.9399999976158142,12.949999809265137,61.7400016784668,6.809999942779541,654.260009765625,0.0,53.58000183105469,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.6999969482422,116.1999969482422,56.20000076293945,61.29999923706055,285.5,284.79998779296875,285.1000061035156,276.6000061035156,265.1000061035156,235.1000061035156,0.0,66.30000305175781,0.0,0.0,22.399999618530277,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9399999976158142,12.949999809265137,61.7400016784668,6.809999942779541,654.260009765625,0.0,53.58000183105469,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.6999969482422,116.1999969482422,56.20000076293945,61.29999923706055,285.5,284.79998779296875,285.1000061035156,276.6000061035156,265.1000061035156,235.1000061035156,0.0,66.30000305175781,0.0,0.0,22.399999618530277,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,1,1.059999942779541,0.9300000071525574,12.90999984741211,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.56999969482422,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.5,116.0,56.0,60.900001525878906,285.79998779296875,284.6000061035156,285.0,276.29998779296875,264.79998779296875,235.0,0.0,66.30000305175781,0.0,0.0,22.399999618530277,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9300000071525574,12.90999984741211,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.56999969482422,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.5,116.0,56.0,60.900001525878906,285.79998779296875,284.6000061035156,285.0,276.29998779296875,264.79998779296875,235.0,0.0,66.30000305175781,0.0,0.0,22.399999618530277,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,1,1.059999942779541,0.9300000071525574,12.880000114440918,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.560001373291016,4.630000114440918,128.39999389648438,30.799999237060547,290.5,142.3000030517578,115.9000015258789,55.79999923706055,60.70000076293945,285.5,285.3999938964844,284.5,275.70001220703125,264.79998779296875,235.0,0.0,67.19999694824219,0.0,0.0,22.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9300000071525574,12.880000114440918,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.560001373291016,4.630000114440918,128.39999389648438,30.799999237060547,290.5,142.3000030517578,115.9000015258789,55.79999923706055,60.70000076293945,285.5,285.3999938964844,284.5,275.70001220703125,264.79998779296875,235.0,0.0,67.19999694824219,0.0,0.0,22.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
9,1,1.059999942779541,0.9300000071525574,12.899999618530272,61.7599983215332,6.809999942779541,654.280029296875,0.0,53.560001373291016,4.630000114440918,128.39999389648438,30.899999618530277,290.5,142.39999389648438,115.9000015258789,55.400001525878906,60.09999847412109,285.79998779296875,284.3999938964844,284.79998779296875,275.0,265.0,234.8000030517578,0.0,67.4000015258789,0.0,0.0,22.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,1,1.059999942779541,0.9300000071525574,12.899999618530272,61.7599983215332,6.809999942779541,654.280029296875,0.0,53.560001373291016,4.630000114440918,128.39999389648438,30.899999618530277,290.5,142.39999389648438,115.9000015258789,55.400001525878906,60.09999847412109,285.79998779296875,284.3999938964844,284.79998779296875,275.0,265.0,234.8000030517578,0.0,67.4000015258789,0.0,0.0,22.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
10,1,1.059999942779541,0.9300000071525574,12.979999542236328,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.56999969482422,4.630000114440918,128.39999389648438,30.899999618530277,290.5,142.5,116.0,55.400001525878906,60.20000076293945,286.3999938964844,285.1000061035156,285.5,274.29998779296875,265.5,234.8999938964844,0.0,66.30000305175781,0.0,0.0,22.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9300000071525574,12.979999542236328,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.56999969482422,4.630000114440918,128.39999389648438,30.899999618530277,290.5,142.5,116.0,55.400001525878906,60.20000076293945,286.3999938964844,285.1000061035156,285.5,274.29998779296875,265.5,234.8999938964844,0.0,66.30000305175781,0.0,0.0,22.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
9,1,1.059999942779541,0.9300000071525574,12.899999618530272,61.77999877929688,6.809999942779541,654.25,0.0,53.56999969482422,4.630000114440918,128.3000030517578,30.799999237060547,290.6000061035156,142.60000610351562,116.0999984741211,55.59999847412109,60.20000076293945,285.70001220703125,284.79998779296875,284.6000061035156,274.5,265.5,235.0,0.0,66.19999694824219,0.0,0.0,22.399999618530277,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
10,1,1.059999942779541,0.9300000071525574,12.899999618530272,61.77999877929688,6.809999942779541,654.25,0.0,53.56999969482422,4.630000114440918,128.3000030517578,30.799999237060547,290.6000061035156,142.60000610351562,116.0999984741211,55.59999847412109,60.20000076293945,285.70001220703125,284.79998779296875,284.6000061035156,274.5,265.5,235.0,0.0,66.19999694824219,0.0,0.0,22.399999618530277,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
10,1,1.059999942779541,0.9300000071525574,12.920000076293944,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.560001373291016,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.5,116.1999969482422,55.79999923706055,60.70000076293945,285.3999938964844,285.1000061035156,284.79998779296875,274.70001220703125,265.5,235.1000061035156,0.0,66.80000305175781,0.0,0.0,22.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True
9,1,1.059999942779541,0.9300000071525574,12.920000076293944,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.560001373291016,4.630000114440918,128.3000030517578,30.799999237060547,290.5,142.5,116.1999969482422,55.79999923706055,60.70000076293945,285.3999938964844,285.1000061035156,284.79998779296875,274.70001220703125,265.5,235.1000061035156,0.0,66.80000305175781,0.0,0.0,22.5,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,True,False
